ProjectLock.QualifiedTable.TrainingAmount_CN,训练数量,,,,,,,,,
ProjectLock.QualifiedTable.TrainingAmount_EN,Training Amount,,,,,,,,,
ProjectLock.QualifiedTable.TrainingAmount_HK,训练数量,,,,,,,,,
ProjectLock.QualifiedTable.TrainingAmount_JP,训练数量,,,,,,,,,
ProjectLock.QualifiedTable.type_CN,类别,,,,,,,,,
ProjectLock.QualifiedTable.type_EN,Category,,,,,,,,,
ProjectLock.QualifiedTable.type_HK,类别,,,,,,,,,
ProjectLock.QualifiedTable.type_JP,类别,,,,,,,,,
ProjectLock.Running_CN,运行中,,,,,,,,,
ProjectLock.Running_EN,In Progress,,,,,,,,,
ProjectLock.Running_HK,運行中,,,,,,,,,
ProjectLock.Running_JP,進行中,,,,,,,,,
ProjectLock.SelectDeleteCategory_CN,请选择要删除的类别！,,,,,,,,,
ProjectLock.SelectDeleteCategory_EN,Please select the type to delete.,,,,,,,,,
ProjectLock.SelectDeleteCategory_HK,請選擇要刪除的類別！,,,,,,,,,
ProjectLock.SelectDeleteCategory_JP,削除するカテゴリを選択してください！,,,,,,,,,
ProjectLock.Service_CN,服务,,,,,,,,,
ProjectLock.Service_EN,Service,,,,,,,,,
ProjectLock.Service_HK,服務,,,,,,,,,
ProjectLock.Service_JP,サービス,,,,,,,,,
ProjectLock.Settings_CN,配置,,,,,,,,,
ProjectLock.Settings_EN,Settings,,,,,,,,,
ProjectLock.Settings_HK,配置,,,,,,,,,
ProjectLock.Settings_JP,設定,,,,,,,,,
ProjectLock.StartTestMsg_CN,开启测试成功！,,,,,,,,,
ProjectLock.StartTestMsg_EN,Testing started.,,,,,,,,,
ProjectLock.StartTestMsg_HK,開啟測試成功！,,,,,,,,,
ProjectLock.StartTestMsg_JP,テストを開始しました！,,,,,,,,,
ProjectLock.StartTesting_CN,开始测试,,,,,,,,,
ProjectLock.StartTesting_EN,Start Testing,,,,,,,,,
ProjectLock.StartTesting_HK,開始測試,,,,,,,,,
ProjectLock.StartTesting_JP,テストを開始,,,,,,,,,
ProjectLock.StartTime_CN,开始时间,,,,,,,,,
ProjectLock.StartTime_EN,Start Time,,,,,,,,,
ProjectLock.StartTime_HK,開始時間,,,,,,,,,
ProjectLock.StartTime_JP,開始時間,,,,,,,,,
ProjectLock.Succeeded_CN,完成,,,,,,,,,
ProjectLock.Succeeded_EN,Completed,,,,,,,,,
ProjectLock.Succeeded_HK,完成,,,,,,,,,
ProjectLock.Succeeded_JP,完成した,,,,,,,,,
ProjectLock.TaskInformation_CN,任务信息,,,,,,,,,
ProjectLock.TaskInformation_EN,Task Information,,,,,,,,,
ProjectLock.TaskInformation_HK,任務信息,,,,,,,,,
ProjectLock.TaskInformation_JP,タスク情報,,,,,,,,,
ProjectLock.Terminated_CN,已停止,,,,,,,,,
ProjectLock.Terminated_EN,Stopped,,,,,,,,,
ProjectLock.Terminated_HK,已停止,,,,,,,,,
ProjectLock.Terminated_JP,停止した,,,,,,,,,
ProjectLock.Terminating_CN,正在停止中,,,,,,,,,
ProjectLock.Terminating_EN,Stopping,,,,,,,,,
ProjectLock.Terminating_HK,正在停止中,,,,,,,,,
ProjectLock.Terminating_JP,停止中,,,,,,,,,
ProjectLock.TestResults_CN,测试结果,,,,,,,,,
ProjectLock.TestResults_EN,Test Results,,,,,,,,,
ProjectLock.TestResults_HK,測試結果,,,,,,,,,
ProjectLock.TestResults_JP,テスト結果,,,,,,,,,
ProjectLock.TestingDataAmount_CN,测试数据量,,,,,,,,,
ProjectLock.TestingDataAmount_EN,Testing Data Amount,,,,,,,,,
ProjectLock.TestingDataAmount_HK,測試數據量,,,,,,,,,
ProjectLock.TestingDataAmount_JP,テスト量,,,,,,,,,
ProjectLock.TestingProgress_CN,测试进度,,,,,,,,,
ProjectLock.TestingProgress_EN,Testing Progress,,,,,,,,,
ProjectLock.TestingProgress_HK,測試進度,,,,,,,,,
ProjectLock.TestingProgress_JP,テストの進捗状況,,,,,,,,,
ProjectLock.TestingStatus_CN,测试状态查看,,,,,,,,,
ProjectLock.TestingStatus_EN,Testing Status,,,,,,,,,
ProjectLock.TestingStatus_HK,測試狀態查看,,,,,,,,,
ProjectLock.TestingStatus_JP,テスト状況,,,,,,,,,
ProjectLock.TrainingDataAmount_CN,训练数据量,,,,,,,,,
ProjectLock.TrainingDataAmount_EN,Training Data Amount,,,,,,,,,
ProjectLock.TrainingDataAmount_HK,訓練數據量,,,,,,,,,
ProjectLock.TrainingDataAmount_JP,トレーニングデータ量,,,,,,,,,
ProjectLock.TrainingLossCurve_CN,训练损失曲线,,,,,,,,,
ProjectLock.TrainingLossCurve_EN,Training Loss Curve,,,,,,,,,
ProjectLock.TrainingLossCurve_HK,訓練損失曲綫,,,,,,,,,
ProjectLock.TrainingLossCurve_JP,トレーニング損失曲線,,,,,,,,,
ProjectLock.TrainingLoss_CN,训练损失,,,,,,,,,
ProjectLock.TrainingLoss_EN,Training Loss,,,,,,,,,
ProjectLock.TrainingLoss_HK,訓練損失,,,,,,,,,
ProjectLock.TrainingLoss_JP,トレーニング損失,,,,,,,,,
ProjectLock.TrainingProgress_CN,训练进度,,,,,,,,,
ProjectLock.TrainingProgress_EN,Training Progress,,,,,,,,,
ProjectLock.TrainingProgress_HK,訓練進度,,,,,,,,,
ProjectLock.TrainingProgress_JP,トレーニングの進捗状況,,,,,,,,,
ProjectLock.TrainingStart_CN,当前模块训练已启动，请勿重复启动,,,,,,,,,
ProjectLock.TrainingStart_EN,The current module training has been started, please do not start it again,,,,,,,,
ProjectLock.TrainingStart_HK,當前模塊訓練已啟動，請勿重複啟動,,,,,,,,,
ProjectLock.TrainingStart_JP,現在のモジュールトレーニングが開始されました。再度開始しないでください。,,,,,,,,,
ProjectLock.TrainingStatus_CN,训练状态查看,,,,,,,,,
ProjectLock.TrainingStatus_EN,Training Status,,,,,,,,,
ProjectLock.TrainingStatus_HK,訓練狀態查看,,,,,,,,,
ProjectLock.TrainingStatus_JP,トレーニング状況,,,,,,,,,
ProjectLock.TrainingTime_CN,学习次数,,,,,,,,,
ProjectLock.TrainingTime_EN,Training Time,,,,,,,,,
ProjectLock.TrainingTime_HK,學習次數,,,,,,,,,
ProjectLock.TrainingTime_JP,ラーニング回数,,,,,,,,,
ProjectLock.UpdateColor_CN,修改颜色成功,,,,,,,,,
ProjectLock.UpdateColor_EN,Color changed successfully,,,,,,,,,
ProjectLock.UpdateColor_HK,修改顏色成功,,,,,,,,,
ProjectLock.UpdateColor_JP,色の変更を成功しました,,,,,,,,,
ProjectLock.VerifyTheLoss_CN,验证损失,,,,,,,,,
ProjectLock.VerifyTheLoss_EN,Verification loss,,,,,,,,,
ProjectLock.VerifyTheLoss_HK,驗證損失,,,,,,,,,
ProjectLock.VerifyTheLoss_JP,検証損失,,,,,,,,,
ProjectLock.startingTest_CN,正在开启测试...,,,,,,,,,
ProjectLock.startingTest_EN,Starting test...,,,,,,,,,
ProjectLock.startingTest_HK,正在開啟測試,,,,,,,,,
ProjectLock.startingTest_JP,試験開始...,,,,,,,,,
ProjectRelease.Cancel_CN,取消,,,,,,,,,
ProjectRelease.Cancel_EN,Cancel,,,,,,,,,
ProjectRelease.Cancel_HK,取消,,,,,,,,,
ProjectRelease.Cancel_JP,取り消し,,,,,,,,,
ProjectRelease.Demonstrate_CN,演示,,,,,,,,,
ProjectRelease.Demonstrate_EN,Play,,,,,,,,,
ProjectRelease.Demonstrate_HK,演示,,,,,,,,,
ProjectRelease.Demonstrate_JP,デモ,,,,,,,,,
ProjectRelease.ExportSDKError_CN,导出模型失败,,,,,,,,,
ProjectRelease.ExportSDKError_EN,Failed to export Model,,,,,,,,,
ProjectRelease.ExportSDKError_HK,導出SDK失敗,,,,,,,,,
ProjectRelease.ExportSDKError_JP,SDKのエクスポートに失敗しました,,,,,,,,,
ProjectRelease.ExportSDK_CN,导出SDK,,,,,,,,,
ProjectRelease.ExportSDK_EN,Export Model,,,,,,,,,
ProjectRelease.ExportSDK_HK,導出SDK,,,,,,,,,
ProjectRelease.ExportSDK_JP,SDK出力,,,,,,,,,
ProjectRelease.Exporting_CN,导出中...,,,,,,,,,
ProjectRelease.Exporting_EN,Exporting...,,,,,,,,,
ProjectRelease.Exporting_HK,導出中...,,,,,,,,,
ProjectRelease.Exporting_JP,エクスポート...,,,,,,,,,
ProjectRelease.ModelFile_CN,模型文件,,,,,,,,,
ProjectRelease.ModelFile_EN,model file,,,,,,,,,
ProjectRelease.ModelFile_HK,模型文件,,,,,,,,,
ProjectRelease.ModelFile_JP,モデルファイル,,,,,,,,,
ProjectRelease.NoSolution_CN,请选择解决方案后进行模型导出,,,,,,,,,
ProjectRelease.NoSolution_EN,Please select a solution and export the model,,,,,,,,,
ProjectRelease.NoSolution_HK,請選擇解決方案後進行模型導出,,,,,,,,,
ProjectRelease.NoSolution_JP,ソリューションを選択し、SDKをエクスポートしてください。,,,,,,,,,
ProjectRelease.ProjectRelease_CN,发布项目,,,,,,,,,
ProjectRelease.ProjectRelease_EN,Publish Project,,,,,,,,,
ProjectRelease.ProjectRelease_HK,項目發布,,,,,,,,,
ProjectRelease.ProjectRelease_JP,プロジェクト公開,,,,,,,,,
ProjectRelease.PublishAs_CN,发布为,,,,,,,,,
ProjectRelease.PublishAs_EN,Release as,,,,,,,,,
ProjectRelease.PublishAs_HK,導出中...,,,,,,,,,
ProjectRelease.PublishAs_JP,導出中...,,,,,,,,,
ProjectTable.Columns.Creator_CN,创建者,,,,,,,,,
ProjectTable.Columns.Creator_EN,Creator,,,,,,,,,
ProjectTable.Columns.Creator_HK,創建者,,,,,,,,,
ProjectTable.Columns.Creator_JP,作成者,,,,,,,,,
ProjectTable.Columns.ImageCount_CN,图片数量,,,,,,,,,
ProjectTable.Columns.ImageCount_EN,Image Count,,,,,,,,,
ProjectTable.Columns.ImageCount_HK,圖片數量,,,,,,,,,
ProjectTable.Columns.ImageCount_JP,画像枚数,,,,,,,,,
ProjectTable.Columns.More_CN,更多,,,,,,,,,
ProjectTable.Columns.More_EN,More,,,,,,,,,
ProjectTable.Columns.More_HK,更多,,,,,,,,,
ProjectTable.Columns.More_JP,さらに,,,,,,,,,
ProjectTable.Columns.NumberOfModels_CN,模型数量,,,,,,,,,
ProjectTable.Columns.NumberOfModels_EN,Number of Models,,,,,,,,,
ProjectTable.Columns.NumberOfModels_HK,模型數量,,,,,,,,,
ProjectTable.Columns.NumberOfModels_JP,モデル数,,,,,,,,,
ProjectTable.Columns.ProjectID_CN,项目ID,,,,,,,,,
ProjectTable.Columns.ProjectID_EN,Project ID,,,,,,,,,
ProjectTable.Columns.ProjectID_HK,項目ID,,,,,,,,,
ProjectTable.Columns.ProjectID_JP,プロジェクトID,,,,,,,,,
ProjectTable.Columns.ProjectName_CN,项目名称,,,,,,,,,
ProjectTable.Columns.ProjectName_EN,Project Name,,,,,,,,,
ProjectTable.Columns.ProjectName_HK,項目名稱,,,,,,,,,
ProjectTable.Columns.ProjectName_JP,プロジェクト名,,,,,,,,,
ProjectTable.Columns.ProjectStatus_CN,发布状态,,,,,,,,,
ProjectTable.Columns.ProjectStatus_EN,Project Status,,,,,,,,,
ProjectTable.Columns.ProjectStatus_HK,發布狀態,,,,,,,,,
ProjectTable.Columns.ProjectStatus_JP,プロジェクトの状況,,,,,,,,,
ProjectTable.Columns.ServiceStatus_CN,服务状态,,,,,,,,,
ProjectTable.Columns.ServiceStatus_EN,Service Status,,,,,,,,,
ProjectTable.Columns.ServiceStatus_HK,服務狀態,,,,,,,,,
ProjectTable.Columns.ServiceStatus_JP,サービス状態,,,,,,,,,
ProjectTable.Columns.TaskType_CN,任务类型,,,,,,,,,
ProjectTable.Columns.TaskType_EN,Task Type,,,,,,,,,
ProjectTable.Columns.TaskType_HK,任務類型,,,,,,,,,
ProjectTable.Columns.TaskType_JP,タスクの種類,,,,,,,,,
ProjectTable.Columns.TimeCreated_CN,创建时间,,,,,,,,,
ProjectTable.Columns.TimeCreated_EN,Creation Time,,,,,,,,,
ProjectTable.Columns.TimeCreated_HK,創建時間,,,,,,,,,
ProjectTable.Columns.TimeCreated_JP,作成時間,,,,,,,,,
ProjectTable.Row.DeleteProject_CN,删除项目,,,,,,,,,
ProjectTable.Row.DeleteProject_EN,Delete Project,,,,,,,,,
ProjectTable.Row.DeleteProject_HK,刪除項目,,,,,,,,,
ProjectTable.Row.DeleteProject_JP,プロジェクトを削除,,,,,,,,,
ProjectTable.Row.DeleteSuccess_CN,删除成功,,,,,,,,,
ProjectTable.Row.DeleteSuccess_EN,Deleted,,,,,,,,,
ProjectTable.Row.DeleteSuccess_HK,刪除成功,,,,,,,,,
ProjectTable.Row.DeleteSuccess_JP,正常に削除されました,,,,,,,,,
ProjectTable.Row.Delete_CN,删除,,,,,,,,,
ProjectTable.Row.Delete_EN,Delete,,,,,,,,,
ProjectTable.Row.Delete_HK,刪除,,,,,,,,,
ProjectTable.Row.Delete_JP,削除,,,,,,,,,
ProjectTable.Row.Edit_CN,编辑,,,,,,,,,
ProjectTable.Row.Edit_EN,Edit,,,,,,,,,
ProjectTable.Row.Edit_HK,編輯,,,,,,,,,
ProjectTable.Row.Edit_JP,編集,,,,,,,,,
ProjectTable.Row.Enter_CN,进入,,,,,,,,,
ProjectTable.Row.Enter_EN,Enter,,,,,,,,,
ProjectTable.Row.Enter_HK,進入,,,,,,,,,
ProjectTable.Row.Enter_JP,エンター,,,,,,,,,
ProjectTable.Row.Export_CN,导出,,,,,,,,,
ProjectTable.Row.Export_EN,Export,,,,,,,,,
ProjectTable.Row.Export_HK,導出,,,,,,,,,
ProjectTable.Row.Export_JP,エクスポート,,,,,,,,,
ProjectTable.Row.History_CN,历史,,,,,,,,,
ProjectTable.Row.History_EN,History,,,,,,,,,
ProjectTable.Row.History_HK,歷史,,,,,,,,,
ProjectTable.Row.History_JP,歴史,,,,,,,,,
ProjectTable.Row.InProgress_CN,运行中,,,,,,,,,
ProjectTable.Row.InProgress_EN,In Progress,,,,,,,,,
ProjectTable.Row.InProgress_HK,運行中,,,,,,,,,
ProjectTable.Row.InProgress_JP,進行中,,,,,,,,,
ProjectTable.Row.Logout_CN,已注销,,,,,,,,,
ProjectTable.Row.Logout_EN,Logout successful.,,,,,,,,,
ProjectTable.Row.Logout_HK,已註銷,,,,,,,,,
ProjectTable.Row.Logout_JP,ログアウトしました,,,,,,,,,
ProjectTable.Row.NoSuccessProject_CN,该项目暂无已训练成功的模型,,,,,,,,,
ProjectTable.Row.NoSuccessProject_EN,There is no successfully trained model for this project,,,,,,,,,
ProjectTable.Row.NoSuccessProject_HK,該項目暫無已訓練成功的模型,,,,,,,,,
ProjectTable.Row.NoSuccessProject_JP,このプロジェクトにはトレーニングを成功したモデルはまだありません,,,,,,,,,
ProjectTable.Row.Open_CN,打开,,,,,,,,,
ProjectTable.Row.Open_EN,Open,,,,,,,,,
ProjectTable.Row.Open_HK,打開,,,,,,,,,
ProjectTable.Row.Open_JP,開く,,,,,,,,,
ProjectTable.Row.Precision_CN,精确率,,,,,,,,,
ProjectTable.Row.Precision_EN,Precision,,,,,,,,,
ProjectTable.Row.Precision_HK,精確率,,,,,,,,,
ProjectTable.Row.Precision_JP,精度,,,,,,,,,
ProjectTable.Row.Publish_CN,发布,,,,,,,,,
ProjectTable.Row.Publish_EN,Publish,,,,,,,,,
ProjectTable.Row.Publish_HK,發布,,,,,,,,,
ProjectTable.Row.Publish_JP,公開する,,,,,,,,,
ProjectTable.Row.Published_CN,已发布,,,,,,,,,
ProjectTable.Row.Published_EN,Published,,,,,,,,,
ProjectTable.Row.Published_HK,已發布,,,,,,,,,
ProjectTable.Row.Published_JP,リリースした,,,,,,,,,
ProjectTable.Row.Recall_CN,召回率,,,,,,,,,
ProjectTable.Row.Recall_EN,Recall,,,,,,,,,
ProjectTable.Row.Recall_HK,召回率,,,,,,,,,
ProjectTable.Row.Recall_JP,回収率,,,,,,,,,
ProjectTable.Row.Version_CN,版本号,,,,,,,,,
ProjectTable.Row.Version_EN,Version,,,,,,,,,
ProjectTable.Row.Version_HK,版本號,,,,,,,,,
ProjectTable.Row.Version_JP,バージョン番号,,,,,,,,,
ProjectTable.Row.WillDeleteProject_CN,您即将删除项目,,,,,,,,,
ProjectTable.Row.WillDeleteProject_EN,You are deleting the project Detection,,,,,,,,,
ProjectTable.Row.WillDeleteProject_HK,您即將刪除項目,,,,,,,,,
ProjectTable.Row.WillDeleteProject_JP,您即将删除项目,,,,,,,,,
ProjectTable.filter.ProjectStatus.Blank_CN,（空白）,,,,,,,,,
ProjectTable.filter.ProjectStatus.Blank_EN,（Blank）,,,,,,,,,
ProjectTable.filter.ProjectStatus.Blank_HK,（空白）,,,,,,,,,
ProjectTable.filter.ProjectStatus.Blank_JP,（空白）,,,,,,,,,
ProjectTable.filter.ProjectStatus.Completed_CN,完成,,,,,,,,,
ProjectTable.filter.ProjectStatus.Completed_EN,Completed,,,,,,,,,
ProjectTable.filter.ProjectStatus.Completed_HK,完成,,,,,,,,,
ProjectTable.filter.ProjectStatus.Completed_JP,完成した,,,,,,,,,
ProjectTable.filter.ProjectStatus.Failed_CN,失败,,,,,,,,,
ProjectTable.filter.ProjectStatus.Failed_EN,Failed,,,,,,,,,
ProjectTable.filter.ProjectStatus.Failed_HK,失敗,,,,,,,,,
ProjectTable.filter.ProjectStatus.Failed_JP,失敗した,,,,,,,,,
ProjectTable.filter.ProjectStatus.InProgress_CN,运行中,,,,,,,,,
ProjectTable.filter.ProjectStatus.InProgress_EN,In Progress,,,,,,,,,
ProjectTable.filter.ProjectStatus.InProgress_HK,運行中,,,,,,,,,
ProjectTable.filter.ProjectStatus.InProgress_JP,進行中,,,,,,,,,
ProjectTable.filter.ProjectStatus.NoExit_CN,不存在,,,,,,,,,
ProjectTable.filter.ProjectStatus.NoExit_EN,Non-existent.,,,,,,,,,
ProjectTable.filter.ProjectStatus.NoExit_HK,不存在,,,,,,,,,
ProjectTable.filter.ProjectStatus.NoExit_JP,存在しないです,,,,,,,,,
ProjectTable.filter.ProjectStatus.Stopped_CN,已停止,,,,,,,,,
ProjectTable.filter.ProjectStatus.Stopped_EN,Stopped,,,,,,,,,
ProjectTable.filter.ProjectStatus.Stopped_HK,已停止,,,,,,,,,
ProjectTable.filter.ProjectStatus.Stopped_JP,停止した,,,,,,,,,
ProjectTable.filter.ProjectStatus.Stopping_CN,正在停止中,,,,,,,,,
ProjectTable.filter.ProjectStatus.Stopping_EN,Stopping,,,,,,,,,
ProjectTable.filter.ProjectStatus.Stopping_HK,正在停止中,,,,,,,,,
ProjectTable.filter.ProjectStatus.Stopping_JP,停止中,,,,,,,,,
ProjectTable.filter.ProjectStatus.Waiting_CN,等待中,,,,,,,,,
ProjectTable.filter.ProjectStatus.Waiting_EN,Waiting,,,,,,,,,
ProjectTable.filter.ProjectStatus.Waiting_HK,等待中,,,,,,,,,
ProjectTable.filter.ProjectStatus.Waiting_JP,ウェイティング,,,,,,,,,
ProjectTable.filter.ServiceStatus.Deployed_CN,已发布,,,,,,,,,
ProjectTable.filter.ServiceStatus.Deployed_EN,Deployed,,,,,,,,,
ProjectTable.filter.ServiceStatus.Deployed_HK,已發布,,,,,,,,,
ProjectTable.filter.ServiceStatus.Deployed_JP,展開,,,,,,,,,
ProjectTable.filter.ServiceStatus.Published_CN,已发布,,,,,,,,,
ProjectTable.filter.ServiceStatus.Published_EN,Published,,,,,,,,,
ProjectTable.filter.ServiceStatus.Published_HK,已發布,,,,,,,,,
ProjectTable.filter.ServiceStatus.Published_JP,公開済,,,,,,,,,
ProjectTable.filter.ServiceStatus.RunningDeploy_CN,运行中,,,,,,,,,
ProjectTable.filter.ServiceStatus.RunningDeploy_EN,Running,,,,,,,,,
ProjectTable.filter.ServiceStatus.RunningDeploy_HK,運行中,,,,,,,,,
ProjectTable.filter.ServiceStatus.RunningDeploy_JP,ランニング,,,,,,,,,
ProjectTable.filter.ServiceStatus.Unpublish_CN,未发布,,,,,,,,,
ProjectTable.filter.ServiceStatus.Unpublish_EN,Unpublish,,,,,,,,,
ProjectTable.filter.ServiceStatus.Unpublish_HK,未發布,,,,,,,,,
ProjectTable.filter.ServiceStatus.Unpublish_JP,未公開,,,,,,,,,
ProjectTable.filter.TaskType.ClassificationTask_CN,分类任务,,,,,,,,,
ProjectTable.filter.TaskType.ClassificationTask_EN,Classification Task,,,,,,,,,
ProjectTable.filter.TaskType.ClassificationTask_HK,分類任務,,,,,,,,,
ProjectTable.filter.TaskType.ClassificationTask_JP,分類タスク,,,,,,,,,
ProjectTable.filter.TaskType.FakeJob_CN,测试镜像任务,,,,,,,,,
ProjectTable.filter.TaskType.FakeJob_EN,FakeJob Task,,,,,,,,,
ProjectTable.filter.TaskType.FakeJob_HK,测试镜像任务,,,,,,,,,
ProjectTable.filter.TaskType.FakeJob_JP,测试镜像任务,,,,,,,,,
ProjectTable.filter.TaskType.InspectionTask_CN,检测任务,,,,,,,,,
ProjectTable.filter.TaskType.InspectionTask_EN,Detection Task,,,,,,,,,
ProjectTable.filter.TaskType.InspectionTask_HK,檢測任務,,,,,,,,,
ProjectTable.filter.TaskType.InspectionTask_JP,検査タスク,,,,,,,,,
ProjectTable.filter.TaskType.OCRTask_CN,OCR任务,,,,,,,,,
ProjectTable.filter.TaskType.OCRTask_EN,OCR Task,,,,,,,,,
ProjectTable.filter.TaskType.OCRTask_HK,OCR任務,,,,,,,,,
ProjectTable.filter.TaskType.OCRTask_JP,OCRタスク,,,,,,,,,
ProjectTable.filter.TaskType.SegmentationTask_CN,分割任务,,,,,,,,,
ProjectTable.filter.TaskType.SegmentationTask_EN,Segmentation Task,,,,,,,,,
ProjectTable.filter.TaskType.SegmentationTask_HK,分割任務,,,,,,,,,
ProjectTable.filter.TaskType.SegmentationTask_JP,分割タスク,,,,,,,,,
ProjectTable.pagination.totalCount_CN,共 {{total}} 条,,,,,,,,,
ProjectTable.pagination.totalCount_EN,{{total}} items,,,,,,,,,
ProjectTable.pagination.totalCount_HK,共 {{total}} 條,,,,,,,,,
ProjectTable.pagination.totalCount_JP,合計 {{total}} 項目,,,,,,,,,
PublishService.AlreadyUploaded_CN,已经上传过了,,,,,,,,,
PublishService.AlreadyUploaded_EN,has been uploaded already.,,,,,,,,,
PublishService.AlreadyUploaded_HK,已經上傳過了,,,,,,,,,
PublishService.AlreadyUploaded_JP,はもうアップロードしました。,,,,,,,,,
PublishService.CantDeleteImage_CN,当前没有可删除图片或不能删除图片,,,,,,,,,
PublishService.CantDeleteImage_EN,There are no pictures to be deleted or can be deleted.,,,,,,,,,
PublishService.CantDeleteImage_HK,當前沒有可刪除圖片或不能刪除圖片,,,,,,,,,
PublishService.CantDeleteImage_JP,現在、削除可能または不可能な画像はないです。,,,,,,,,,
PublishService.CantOperateMsg_CN,运行中请勿操作！,,,,,,,,,
PublishService.CantOperateMsg_EN,Please do not operate when the system is running.,,,,,,,,,
PublishService.CantOperateMsg_HK,運行中請勿操作！,,,,,,,,,
PublishService.CantOperateMsg_JP,動作中に操作しないでください！,,,,,,,,,
PublishService.Confidence_CN,置信度,,,,,,,,,
PublishService.Confidence_EN,Score,,,,,,,,,
PublishService.Confidence_HK,置信度,,,,,,,,,
PublishService.Confidence_JP,スコア,,,,,,,,,
PublishService.DeleteAllImage_CN,确定删除当前选中所有图片？,,,,,,,,,
PublishService.DeleteAllImage_EN,Are you sure you want to delete the selected picture(s)?,,,,,,,,,
PublishService.DeleteAllImage_HK,確定刪除目前選取所有圖片？,,,,,,,,,
PublishService.DeleteAllImage_JP,現在選択されているすべての画像を削除しますか？,,,,,,,,,
PublishService.DeleteServiceMsg_CN,确定删除 %s 版本， 端口为 %s 的服务？,,,,,,,,,
PublishService.DeleteServiceMsg_EN,Are you sure you want to delete service %s with interface %s?,,,,,,,,,
PublishService.DeleteServiceMsg_HK,確定刪除 %s 版本，端口 %s 的服務？,,,,,,,,,
PublishService.DeleteServiceMsg_JP,%s バージョンでインタフェース %s の削除を確認しますか？,,,,,,,,,
PublishService.DeleteSuccess_CN,删除成功,,,,,,,,,
PublishService.DeleteSuccess_EN,Deleted,,,,,,,,,
PublishService.DeleteSuccess_HK,删除成功,,,,,,,,,
PublishService.DeleteSuccess_JP,削除できました。,,,,,,,,,
PublishService.ForecastCategory_CN,预测特征,,,,,,,,,
PublishService.ForecastCategory_EN,Forecast Category,,,,,,,,,
PublishService.ForecastCategory_HK,預測特徵,,,,,,,,,
PublishService.ForecastCategory_JP,予測カテゴリー,,,,,,,,,
PublishService.InProgress_CN,运行中,,,,,,,,,
PublishService.InProgress_EN,In Progress,,,,,,,,,
PublishService.InProgress_HK,運行中,,,,,,,,,
PublishService.InProgress_JP,進行中,,,,,,,,,
PublishService.Interface_CN,端口,,,,,,,,,
PublishService.Interface_EN,Port,,,,,,,,,
PublishService.Interface_HK,端口,,,,,,,,,
PublishService.Interface_JP,ポート,,,,,,,,,
PublishService.LeftUploadImage_CN,请在左侧选择版本和上传需要运行的图片,,,,,,,,,
PublishService.LeftUploadImage_EN,Please select the version and upload pictures on the left.,,,,,,,,,
PublishService.LeftUploadImage_HK,請在左側選擇版本和上傳圖片,,,,,,,,,
PublishService.LeftUploadImage_JP,左側でバージョンの選択と画像のアップロードをしてください。,,,,,,,,,
PublishService.Start_CN,运行,,,,,,,,,
PublishService.Start_EN,Start,,,,,,,,,
PublishService.Start_HK,運行,,,,,,,,,
PublishService.Start_JP,進行,,,,,,,,,
PublishService.Stop_CN,停止,,,,,,,,,
PublishService.Stop_EN,Stop,,,,,,,,,
PublishService.Stop_HK,停止,,,,,,,,,
PublishService.Stop_JP,停止,,,,,,,,,
PublishService.TestResults_CN,测试结果,,,,,,,,,
PublishService.TestResults_EN,Test Result,,,,,,,,,
PublishService.TestResults_HK,測試結果,,,,,,,,,
PublishService.TestResults_JP,テスト結果,,,,,,,,,
PublishService.Threshold_CN,阈值,,,,,,,,,
PublishService.Threshold_EN,Threshold,,,,,,,,,
PublishService.Threshold_HK,閾值,,,,,,,,,
PublishService.Threshold_JP,しきい値,,,,,,,,,
PublishService.URLInterface_CN,URL接口,,,,,,,,,
PublishService.URLInterface_EN,URL Interface,,,,,,,,,
PublishService.URLInterface_HK,URL接口,,,,,,,,,
PublishService.URLInterface_JP,ＵＲＬインタフェース,,,,,,,,,
PublishService.UploadImageMsg_CN,请上传图片格式的文件,,,,,,,,,
PublishService.UploadImageMsg_EN,Please upload picture files.,,,,,,,,,
PublishService.UploadImageMsg_HK,請上傳圖片格式的文件,,,,,,,,,
PublishService.UploadImageMsg_JP,画像ファイルをアップロードしてください。,,,,,,,,,
PublishService.Upload_CN,上传,,,,,,,,,
PublishService.Upload_EN,Upload,,,,,,,,,
PublishService.Upload_HK,上傳,,,,,,,,,
PublishService.Upload_JP,アップロード,,,,,,,,,
PublishService.Version_CN,版本号,,,,,,,,,
PublishService.Version_EN,Version,,,,,,,,,
PublishService.Version_HK,版本號,,,,,,,,,
PublishService.Version_JP,バージョン,,,,,,,,,
TrainInfo.Alt1_CN,展开,,,,,,,,,
TrainInfo.Alt1_EN,Open,,,,,,,,,
TrainInfo.Alt1_HK,展開,,,,,,,,,
TrainInfo.Alt1_JP,拡大,,,,,,,,,
TrainInfo.Alt2_CN,收缩,,,,,,,,,
TrainInfo.Alt2_EN,Close,,,,,,,,,
TrainInfo.Alt2_HK,收縮,,,,,,,,,
TrainInfo.Alt2_JP,シュリンク,,,,,,,,,
TrainInfo.AtLeast_CN,至少需要一张测试集才能开启训练，请问是否随机选择一张测试集开启训练？,,,,,,,,,
TrainInfo.AtLeast_EN,At least one testing image is required to start training. Would you like to randomly select one testing image to start training?,,,,,,,,,
